stationid,date,rain
5987,202404201450,-999.0
5987,202404201500,-999.0
5987,202404201510,-999.0
5987,202404201520,-999.0
5987,202404201530,-999.0
5987,202404201540,-999.0
5987,202404201550,-999.0
5987,202404201600,-999.0
5987,202404201610,-999.0
5987,202404201620,-999.0
5987,202404201630,-999.0
5987,202404201640,-999.0
5987,202404201650,-999.0
5987,202404201700,0.0
5987,202404201710,0.0
5987,202404201720,0.0
5987,202404201730,0.0
5987,202404201740,0.0
5987,202404201750,0.0
5987,202404201800,0.0
5987,202404201810,0.0
5987,202404201820,0.0
5987,202404201830,0.26
5987,202404201840,0.59
5987,202404201850,0.0
5987,202404201900,0.0
5987,202404201910,0.0
5987,202404201920,0.0
5987,202404201930,0.16
5987,202404201940,0.17
5987,202404201950,0.33
5987,202404202000,0.0
5987,202404202010,0.0
5987,202404202020,0.0
5987,202404202030,0.0
5987,202404202040,0.0
5987,202404202050,0.0
5987,202404202100,0.0
5987,202404202110,0.0
5987,202404202120,0.0
5987,202404202130,0.0
5987,202404202140,0.0
5987,202404202150,0.0
5987,202404202200,0.0
5987,202404202210,0.0
5987,202404202220,0.0
5987,202404202230,0.0
5987,202404202240,0.0
5987,202404202250,0.0
5987,202404202300,0.0
5987,202404202310,0.0
5987,202404202320,0.0
5987,202404202330,0.0
5987,202404202340,0.0
5987,202404202350,0.0
3969,202404200000,0.0
3969,202404200010,0.0
3969,202404200020,0.0
3969,202404200030,0.0
3969,202404200040,0.0
3969,202404200050,0.0
3969,202404200100,0.0
3969,202404200110,0.0
3969,202404200120,0.0
3969,202404200130,0.0
3969,202404200140,0.0
3969,202404200150,0.0
3969,202404200200,0.0
3969,202404200210,0.0
3969,202404200220,0.0
3969,202404200230,0.0
3969,202404200240,0.0
3969,202404200250,0.0
3969,202404200300,0.0
3969,202404200310,0.0
3969,202404200320,0.0
3969,202404200330,0.0
3969,202404200340,0.0
3969,202404200350,0.0
3969,202404200400,0.0
3969,202404200410,0.0
3969,202404200420,0.0
3969,202404200430,0.0
3969,202404200440,0.0
3969,202404200450,0.0
3969,202404200500,0.0
3969,202404200510,0.0
3969,202404200520,0.0
3969,202404200530,0.0
3969,202404200540,0.0
3969,202404200550,0.0
3969,202404200600,0.0
3969,202404200610,0.0
3969,202404200620,0.21
3969,202404200630,0.02
3969,202404200640,0.0
3969,202404200650,0.05
3969,202404200700,0.0
3969,202404200710,0.0
3969,202404200720,0.0
3969,202404200730,0.0
3969,202404200740,0.0
3969,202404200750,0.0
3969,202404200800,0.0
3969,202404200810,0.0
3969,202404200820,0.0
3969,202404200830,0.0
3969,202404200840,0.0
3969,202404200850,0.0
3969,202404200900,0.0
3969,202404200910,0.0
3969,202404200920,0.0
3969,202404200930,0.0
3969,202404200940,0.0
3969,202404200950,0.0
3969,202404201000,0.0
3969,202404201010,0.0
3969,202404201020,0.0
3969,202404201030,0.0
3969,202404201040,0.06
3969,202404201050,0.0
3969,202404201100,0.0
3969,202404201110,0.0
3969,202404201120,0.0
3969,202404201130,0.0
3969,202404201140,0.0
3969,202404201150,0.0
3969,202404201200,0.0
3969,202404201210,0.0
3969,202404201220,0.06
3969,202404201230,0.03
3969,202404201240,0.0
3969,202404201250,0.0
3969,202404201300,0.0
3969,202404201310,0.0
3969,202404201320,0.0
3969,202404201330,0.0
3969,202404201340,0.0
3969,202404201350,0.0
3969,202404201400,0.0
3969,202404201410,0.0
3969,202404201420,0.0
3969,202404201430,0.08
3969,202404201440,0.13
3969,202404201450,0.0
3969,202404201500,0.0
3969,202404201510,0.0
3969,202404201520,0.0
3969,202404201530,0.0
3969,202404201540,0.0
3969,202404201550,0.0
3969,202404201600,0.0
3969,202404201610,0.0
3969,202404201620,0.0
3969,202404201630,0.0
3969,202404201640,0.0
3969,202404201650,0.0
3969,202404201700,0.0
3969,202404201710,0.0
3969,202404201720,0.0
3969,202404201730,0.0
3969,202404201740,0.0
3969,202404201750,0.0
3969,202404201800,0.0
3969,202404201810,0.0
3969,202404201820,0.0
3969,202404201830,0.0
3969,202404201840,0.0
3969,202404201850,0.0
3969,202404201900,0.0
3969,202404201910,0.0
3969,202404201920,0.0
3969,202404201930,0.0
3969,202404201940,0.0
3969,202404201950,0.0
3969,202404202000,0.0
3969,202404202010,0.0
3969,202404202020,0.0
3969,202404202030,0.0
3969,202404202040,0.06
3969,202404202050,0.02
3969,202404202100,0.0
3969,202404202110,0.0
3969,202404202120,0.0
3969,202404202130,0.0
3969,202404202140,0.0
3969,202404202150,0.0
3969,202404202200,0.0
3969,202404202210,0.0
3969,202404202220,0.18
3969,202404202230,0.25
3969,202404202240,0.35
3969,202404202250,0.05
3969,202404202300,0.07
3969,202404202310,0.13
3969,202404202320,0.12
3969,202404202330,0.58
3969,202404202340,0.34
3969,202404202350,0.0
4127,202404200000,0.0
4127,202404200010,0.0
4127,202404200020,0.0
4127,202404200030,0.0
4127,202404200040,0.0
4127,202404200050,0.0
4127,202404200100,0.0
4127,202404200110,0.0
4127,202404200120,0.0
4127,202404200130,0.0
4127,202404200140,0.0
4127,202404200150,0.0
4127,202404200200,0.0
4127,202404200210,0.0
4127,202404200220,0.0
4127,202404200230,0.0
4127,202404200240,0.0
4127,202404200250,0.0
4127,202404200300,0.0
4127,202404200310,0.0
4127,202404200320,0.0
4127,202404200330,0.0
4127,202404200340,0.0
4127,202404200350,0.0
4127,202404200400,0.0
4127,202404200410,0.0
4127,202404200420,0.0
4127,202404200430,0.0
4127,202404200440,0.0
4127,202404200450,0.0
4127,202404200500,0.0
4127,202404200510,0.0
4127,202404200520,0.0
4127,202404200530,0.0
4127,202404200540,0.0
4127,202404200550,0.0
4127,202404200600,0.0
4127,202404200610,0.0
4127,202404200620,0.0
4127,202404200630,0.0
4127,202404200640,0.0
4127,202404200650,0.0
4127,202404200700,0.0
4127,202404200710,0.0
4127,202404200720,0.0
4127,202404200730,0.0
4127,202404200740,0.0
4127,202404200750,0.0
4127,202404200800,0.0
4127,202404200810,0.0
4127,202404200820,0.0
4127,202404200830,0.0
4127,202404200840,0.0
4127,202404200850,0.0
4127,202404200900,0.01
4127,202404200910,0.05
4127,202404200920,0.23
4127,202404200930,0.09
4127,202404200940,0.06
4127,202404200950,0.05
4127,202404201000,0.0
4127,202404201010,0.0
4127,202404201020,0.01
4127,202404201030,0.0
4127,202404201040,0.0
4127,202404201050,0.0
4127,202404201100,0.0
4127,202404201110,0.0
4127,202404201120,0.0
4127,202404201130,0.0
4127,202404201140,0.0
4127,202404201150,0.01
4127,202404201200,0.5
4127,202404201210,0.13
4127,202404201220,0.0
4127,202404201230,0.0
4127,202404201240,0.71
4127,202404201250,0.12
4127,202404201300,0.0
4127,202404201310,0.36
4127,202404201320,0.48
4127,202404201330,0.02
4127,202404201340,0.0
4127,202404201350,0.0
4127,202404201400,0.0
4127,202404201410,0.87
4127,202404201420,0.32
4127,202404201430,0.0
4127,202404201440,0.01
4127,202404201450,0.0
4127,202404201500,0.0
4127,202404201510,0.0
4127,202404201520,0.0
4127,202404201530,0.0
4127,202404201540,0.09
4127,202404201550,0.03
4127,202404201600,0.11
4127,202404201610,0.02
4127,202404201620,0.0
4127,202404201630,0.0
4127,202404201640,0.0
4127,202404201650,0.0
4127,202404201700,0.0
4127,202404201710,0.0
4127,202404201720,0.0
4127,202404201730,0.0
4127,202404201740,0.31
4127,202404201750,0.29
4127,202404201800,0.01
4127,202404201810,0.0
4127,202404201820,0.0
4127,202404201830,0.08
4127,202404201840,0.21
4127,202404201850,0.48
4127,202404201900,1.27
4127,202404201910,0.14
4127,202404201920,0.01
4127,202404201930,0.0
4127,202404201940,0.0
4127,202404201950,0.0
4127,202404202000,0.0
4127,202404202010,0.0
4127,202404202020,0.0
4127,202404202030,0.0
4127,202404202040,0.0
4127,202404202050,0.01
4127,202404202100,0.44
4127,202404202110,0.16
4127,202404202120,0.01
4127,202404202130,0.0
4127,202404202140,0.0
4127,202404202150,0.38
4127,202404202200,0.31
4127,202404202210,0.02
4127,202404202220,0.0
4127,202404202230,0.01
4127,202404202240,0.0
4127,202404202250,0.0
4127,202404202300,0.0
4127,202404202310,0.0
4127,202404202320,0.0
4127,202404202330,0.0
4127,202404202340,0.0
4127,202404202350,0.0
5745,202404200000,0.02
5745,202404200010,0.03
5745,202404200020,0.07
5745,202404200030,0.05
5745,202404200040,0.03
5745,202404200050,0.03
5745,202404200100,0.03
5745,202404200110,0.01
5745,202404200120,0.01
5745,202404200130,0.0
5745,202404200140,0.0
5745,202404200150,0.0
5745,202404200200,0.0
5745,202404200210,0.0
5745,202404200220,0.0
5745,202404200230,0.0
5745,202404200240,0.0
5745,202404200250,0.0
5745,202404200300,0.0
5745,202404200310,0.0
5745,202404200320,0.0
5745,202404200330,0.0
5745,202404200340,0.0
5745,202404200350,0.0
5745,202404200400,0.0
5745,202404200410,0.0
5745,202404200420,0.0
5745,202404200430,0.0
5745,202404200440,0.0
5745,202404200450,0.0
5745,202404200500,0.0
5745,202404200510,0.0
5745,202404200520,0.0
5745,202404200530,0.0
5745,202404200540,0.0
5745,202404200550,0.0
5745,202404200600,0.0
5745,202404200610,0.0
5745,202404200620,0.0
5745,202404200630,0.0
5745,202404200640,0.0
5745,202404200650,0.0
5745,202404200700,0.0
5745,202404200710,0.0
5745,202404200720,0.0
5745,202404200730,0.0
5745,202404200740,0.0
5745,202404200750,0.0
5745,202404200800,0.0
5745,202404200810,0.0
5745,202404200820,0.0
5745,202404200830,0.0
5745,202404200840,0.0
5745,202404200850,0.0
5745,202404200900,0.0
5745,202404200910,0.0
5745,202404200920,0.0
5745,202404200930,0.0
5745,202404200940,0.0
5745,202404200950,0.0
5745,202404201000,0.0
5745,202404201010,0.0
5745,202404201020,0.0
5745,202404201030,0.0
5745,202404201040,0.0
5745,202404201050,0.0
5745,202404201100,0.0
5745,202404201110,0.0
5745,202404201120,0.0
5745,202404201130,0.0
5745,202404201140,0.0
5745,202404201150,0.0
5745,202404201200,0.0
5745,202404201210,0.0
5745,202404201220,0.0
5745,202404201230,0.0
5745,202404201240,0.0
5745,202404201250,0.0
5745,202404201300,0.0
5745,202404201310,0.0
5745,202404201320,0.0
5745,202404201330,0.0
5745,202404201340,0.0
5745,202404201350,0.0
5745,202404201400,0.0
5745,202404201410,0.0
5745,202404201420,0.0
5745,202404201430,0.0
5745,202404201440,0.0
5745,202404201450,0.0
5745,202404201500,0.0
5745,202404201510,0.0
5745,202404201520,0.0
5745,202404201530,0.0
5745,202404201540,0.0
5745,202404201550,0.0
5745,202404201600,0.0
5745,202404201610,0.0
5745,202404201620,0.0
5745,202404201630,0.0
5745,202404201640,0.0
5745,202404201650,0.0
5745,202404201700,0.0
5745,202404201710,0.0
5745,202404201720,0.0
5745,202404201730,0.0
5745,202404201740,0.0
5745,202404201750,0.0
5745,202404201800,0.0
5745,202404201810,0.0
5745,202404201820,0.0
5745,202404201830,0.0
5745,202404201840,0.0
5745,202404201850,0.0
5745,202404201900,0.0
5745,202404201910,0.0
5745,202404201920,0.0
5745,202404201930,0.0
5745,202404201940,0.0
5745,202404201950,0.0
5745,202404202000,0.0
5745,202404202010,0.0
5745,202404202020,0.0
5745,202404202030,0.0
5745,202404202040,0.0
5745,202404202050,0.0
5745,202404202100,0.0
5745,202404202110,0.0
5745,202404202120,0.0
5745,202404202130,0.0
5745,202404202140,0.0
5745,202404202150,0.0
5745,202404202200,0.0
5745,202404202210,0.0
5745,202404202220,0.0
5745,202404202230,0.0
5745,202404202240,0.0
5745,202404202250,0.0
5745,202404202300,0.0
5745,202404202310,0.0
5745,202404202320,0.0
5745,202404202330,0.0
5745,202404202340,0.0
5745,202404202350,0.0
194,202404200000,0.0
194,202404200010,0.0
194,202404200020,0.0
194,202404200030,0.0
194,202404200040,0.0
194,202404200050,0.0
194,202404200100,0.0
194,202404200110,0.0
194,202404200120,0.0
194,202404200130,0.0
194,202404200140,0.0
194,202404200150,0.0
194,202404200200,0.0
194,202404200210,0.0
194,202404200220,0.0
194,202404200230,0.0
194,202404200240,0.0
194,202404200250,0.0
194,202404200300,0.0
194,202404200310,0.0
194,202404200320,0.0
194,202404200330,0.0
194,202404200340,0.0
194,202404200350,0.0
194,202404200400,0.0
194,202404200410,0.0
194,202404200420,0.0
194,202404200430,0.0
194,202404200440,0.0
194,202404200450,0.0
194,202404200500,0.0
194,202404200510,0.0
194,202404200520,0.0
194,202404200530,0.0
194,202404200540,0.0
194,202404200550,0.0
194,202404200600,0.0
194,202404200610,0.0
194,202404200620,0.0
194,202404200630,0.0
194,202404200640,0.0
194,202404200650,0.0
194,202404200700,0.0
194,202404200710,0.0
194,202404200720,0.0
194,202404200730,0.0
194,202404200740,0.0
194,202404200750,0.0
194,202404200800,0.0
194,202404200810,0.0
194,202404200820,0.0
194,202404200830,0.0
194,202404200840,0.0
194,202404200850,0.0
194,202404200900,0.0
194,202404200910,0.0
194,202404200920,0.0
194,202404200930,0.0
194,202404200940,0.0
194,202404200950,0.0
194,202404201000,0.0
194,202404201010,0.0
194,202404201020,0.0
194,202404201030,0.0
194,202404201040,0.0
194,202404201050,0.0
194,202404201100,0.0
194,202404201110,0.0
194,202404201120,0.0
194,202404201130,0.0
194,202404201140,0.0
194,202404201150,0.0
194,202404201200,0.0
194,202404201210,0.0
194,202404201220,0.0
194,202404201230,0.0
194,202404201240,0.0
194,202404201250,0.0
194,202404201300,0.0
194,202404201310,0.0
194,202404201320,0.0
194,202404201330,0.0
194,202404201340,0.0
194,202404201350,0.0
194,202404201400,0.0
194,202404201410,0.0
194,202404201420,0.0
194,202404201430,0.05
194,202404201440,0.32
194,202404201450,0.04
194,202404201500,0.02
194,202404201510,0.01
194,202404201520,0.0
194,202404201530,0.0
194,202404201540,0.34
194,202404201550,0.35
194,202404201600,0.04
194,202404201610,0.01
194,202404201620,0.27
194,202404201630,0.29
194,202404201640,0.01
194,202404201650,0.0
194,202404201700,0.0
194,202404201710,0.0
194,202404201720,0.01
194,202404201730,0.0
194,202404201740,0.0
194,202404201750,0.0
194,202404201800,0.0
194,202404201810,0.0
194,202404201820,0.0
194,202404201830,0.0
194,202404201840,0.0
194,202404201850,0.0
194,202404201900,0.0
194,202404201910,0.0
194,202404201920,0.0
194,202404201930,0.0
194,202404201940,0.0
194,202404201950,0.0
194,202404202000,0.05
194,202404202010,0.18
194,202404202020,0.2
194,202404202030,0.22
194,202404202040,0.13
194,202404202050,0.02
194,202404202100,0.01
194,202404202110,0.0
194,202404202120,0.0
194,202404202130,0.0
194,202404202140,0.0
194,202404202150,0.0
194,202404202200,0.0
194,202404202210,0.0
194,202404202220,0.0
194,202404202230,0.0
194,202404202240,0.02
194,202404202250,0.07
194,202404202300,0.04
194,202404202310,0.07
194,202404202320,0.06
194,202404202330,0.01
194,202404202340,0.02
194,202404202350,0.03
1645,202404200000,0.04
1645,202404200010,0.5
1645,202404200020,0.19
1645,202404200030,0.24
1645,202404200040,0.04
1645,202404200050,0.01
1645,202404200100,0.0
1645,202404200110,0.0
1645,202404200120,0.0
1645,202404200130,0.0
1645,202404200140,0.0
1645,202404200150,0.0
1645,202404200200,0.0
1645,202404200210,0.0
1645,202404200220,0.0
1645,202404200230,0.0
1645,202404200240,0.0
1645,202404200250,0.0
1645,202404200300,0.0
1645,202404200310,0.0
1645,202404200320,0.0
1645,202404200330,0.0
1645,202404200340,0.0
1645,202404200350,0.0
1645,202404200400,0.0
1645,202404200410,0.0
1645,202404200420,0.0
1645,202404200430,0.0
1645,202404200440,0.0
1645,202404200450,0.0
1645,202404200500,0.0
1645,202404200510,0.0
1645,202404200520,0.0
1645,202404200530,0.0
1645,202404200540,0.0
1645,202404200550,0.0
1645,202404200600,0.0
1645,202404200610,0.0
1645,202404200620,0.0
1645,202404200630,0.0
1645,202404200640,0.0
1645,202404200650,0.0
1645,202404200700,0.0
1645,202404200710,0.0
1645,202404200720,0.0
1645,202404200730,0.0
1645,202404200740,0.0
1645,202404200750,0.0
1645,202404200800,0.0
1645,202404200810,0.0
1645,202404200820,0.0
1645,202404200830,0.0
1645,202404200840,0.0
1645,202404200850,0.0
1645,202404200900,0.0
1645,202404200910,0.0
1645,202404200920,0.0
1645,202404200930,0.0
1645,202404200940,0.0
1645,202404200950,0.0
1645,202404201000,0.0
1645,202404201010,0.0
1645,202404201020,0.0
1645,202404201030,0.0
1645,202404201040,0.0
1645,202404201050,0.0
1645,202404201100,0.0
1645,202404201110,0.0
1645,202404201120,0.0
1645,202404201130,0.0
1645,202404201140,0.0
1645,202404201150,0.0
1645,202404201200,0.0
1645,202404201210,0.0
1645,202404201220,0.0
1645,202404201230,0.0
1645,202404201240,0.0
1645,202404201250,0.0
1645,202404201300,0.0
1645,202404201310,0.0
1645,202404201320,0.0
1645,202404201330,0.0
1645,202404201340,0.0
1645,202404201350,0.0
1645,202404201400,0.0
1645,202404201410,0.46
1645,202404201420,0.03
1645,202404201430,0.2
1645,202404201440,0.03
1645,202404201450,0.0
1645,202404201500,0.0
1645,202404201510,0.0
1645,202404201520,0.0
1645,202404201530,0.0
1645,202404201540,0.0
1645,202404201550,0.0
1645,202404201600,0.0
1645,202404201610,0.0
1645,202404201620,0.0
1645,202404201630,0.0
1645,202404201640,0.0
1645,202404201650,0.12
1645,202404201700,0.01
1645,202404201710,0.06
1645,202404201720,0.11
1645,202404201730,0.23
1645,202404201740,0.01
1645,202404201750,0.0
1645,202404201800,0.0
1645,202404201810,0.01
1645,202404201820,0.0
1645,202404201830,0.0
1645,202404201840,0.0
1645,202404201850,0.0
1645,202404201900,0.0
1645,202404201910,0.0
1645,202404201920,0.0
1645,202404201930,0.26
1645,202404201940,0.08
1645,202404201950,0.02
1645,202404202000,0.01
1645,202404202010,0.0
1645,202404202020,0.0
1645,202404202030,0.01
1645,202404202040,0.0
1645,202404202050,0.02
1645,202404202100,0.01
1645,202404202110,0.0
1645,202404202120,0.0
1645,202404202130,0.0
1645,202404202140,0.01
1645,202404202150,0.0
1645,202404202200,0.0
1645,202404202210,0.0
1645,202404202220,0.0
1645,202404202230,0.0
1645,202404202240,0.0
1645,202404202250,0.0
1645,202404202300,0.1
1645,202404202310,0.01
1645,202404202320,0.02
1645,202404202330,0.01
1645,202404202340,0.04
1645,202404202350,0.19
4599,202404200000,0.0
4599,202404200010,0.0
4599,202404200020,0.0
4599,202404200030,0.0
4599,202404200040,0.0
4599,202404200050,0.0
4599,202404200100,0.07
4599,202404200110,0.03
4599,202404200120,0.01
4599,202404200130,0.01
4599,202404200140,0.0
4599,202404200150,0.02
4599,202404200200,0.01
4599,202404200210,0.15
4599,202404200220,0.1
4599,202404200230,0.03
4599,202404200240,0.01
4599,202404200250,0.01
4599,202404200300,0.0
4599,202404200310,0.0
4599,202404200320,0.0
4599,202404200330,0.0
4599,202404200340,0.0
4599,202404200350,0.0
4599,202404200400,0.0
4599,202404200410,0.0
4599,202404200420,0.0
4599,202404200430,0.0
4599,202404200440,0.0
4599,202404200450,0.0
4599,202404200500,0.0
4599,202404200510,0.0
4599,202404200520,0.0
4599,202404200530,0.0
4599,202404200540,0.0
4599,202404200550,0.0
4599,202404200600,0.0
4599,202404200610,0.0
4599,202404200620,0.0
4599,202404200630,0.0
4599,202404200640,0.0
4599,202404200650,0.0
4599,202404200700,0.0
4599,202404200710,0.0
4599,202404200720,0.0
4599,202404200730,0.01
4599,202404200740,0.0
4599,202404200750,0.0
4599,202404200800,0.0
4599,202404200810,0.0
4599,202404200820,0.0
4599,202404200830,0.0
4599,202404200840,0.0
4599,202404200850,0.0
4599,202404200900,0.0
4599,202404200910,0.0
4599,202404200920,0.0
4599,202404200930,0.0
4599,202404200940,0.0
4599,202404200950,0.0
4599,202404201000,0.0
4599,202404201010,0.0
4599,202404201020,0.01
4599,202404201030,0.01
4599,202404201040,0.0
4599,202404201050,0.0
4599,202404201100,0.0
4599,202404201110,0.04
4599,202404201120,0.01
4599,202404201130,0.01
4599,202404201140,0.39
4599,202404201150,0.01
4599,202404201200,0.0
4599,202404201210,0.0
4599,202404201220,0.06
4599,202404201230,0.01
4599,202404201240,0.0
4599,202404201250,0.0
4599,202404201300,0.0
4599,202404201310,0.0
4599,202404201320,0.05
4599,202404201330,0.01
4599,202404201340,0.0
4599,202404201350,0.0
4599,202404201400,0.0
4599,202404201410,0.0
4599,202404201420,0.0
4599,202404201430,0.0
4599,202404201440,0.0
4599,202404201450,0.0
4599,202404201500,0.0
4599,202404201510,0.0
4599,202404201520,0.0
4599,202404201530,0.0
4599,202404201540,0.0
4599,202404201550,0.0
4599,202404201600,0.0
4599,202404201610,0.0
4599,202404201620,0.0
4599,202404201630,0.0
4599,202404201640,0.0
4599,202404201650,0.0
4599,202404201700,0.0
4599,202404201710,0.0
4599,202404201720,0.0
4599,202404201730,0.0
4599,202404201740,0.0
4599,202404201750,0.0
4599,202404201800,0.0
4599,202404201810,0.0
4599,202404201820,0.0
4599,202404201830,0.0
4599,202404201840,0.0
4599,202404201850,0.0
4599,202404201900,0.0
4599,202404201910,0.0
4599,202404201920,0.0
4599,202404201930,0.0
4599,202404201940,0.0
4599,202404201950,0.0
4599,202404202000,0.0
4599,202404202010,0.0
4599,202404202020,0.0
4599,202404202030,0.0
4599,202404202040,0.0
4599,202404202050,0.0
4599,202404202100,0.0
4599,202404202110,0.0
4599,202404202120,0.0
4599,202404202130,0.0
4599,202404202140,0.0
4599,202404202150,0.0
4599,202404202200,0.0
4599,202404202210,0.0
4599,202404202220,0.0
4599,202404202230,0.0
4599,202404202240,0.0
4599,202404202250,0.0
4599,202404202300,0.0
4599,202404202310,0.0
4599,202404202320,0.0
4599,202404202330,0.0
4599,202404202340,0.0
4599,202404202350,0.0
17482,202404200000,0.0
17482,202404200010,0.2
17482,202404200020,0.1
17482,202404200030,0.1
17482,202404200040,0.1
17482,202404200050,0.2
17482,202404200100,0.2
17482,202404200110,0.1
17482,202404200120,0.2
17482,202404200130,0.1
17482,202404200140,0.2
17482,202404200150,0.0
17482,202404200200,0.1
17482,202404200210,0.0
17482,202404200220,0.1
17482,202404200230,0.0
17482,202404200240,0.0
17482,202404200250,0.0
17482,202404200300,0.1
17482,202404200310,0.0
17482,202404200320,0.0
17482,202404200330,0.1
17482,202404200340,0.0
17482,202404200350,0.0
17482,202404200400,0.0
17482,202404200410,0.0
17482,202404200420,0.0
17482,202404200430,0.0
17482,202404200440,0.0
17482,202404200450,0.0
17482,202404200500,0.0
17482,202404200510,0.0
17482,202404200520,0.0
17482,202404200530,0.0
17482,202404200540,0.0
17482,202404200550,0.0
17482,202404200600,0.0
17482,202404200610,0.0
17482,202404200620,0.0
17482,202404200630,0.0
17482,202404200640,0.0
17482,202404200650,0.0
17482,202404200700,0.0
17482,202404200710,0.0
17482,202404200720,0.0
17482,202404200730,0.0
17482,202404200740,0.0
17482,202404200750,0.0
17482,202404200800,0.0
17482,202404200810,0.0
17482,202404200820,0.0
17482,202404200830,0.1
17482,202404200840,0.0
17482,202404200850,0.0
17482,202404200900,0.0
17482,202404200910,0.4
17482,202404200920,0.0
17482,202404200930,0.0
17482,202404200940,0.0
17482,202404200950,0.0
17482,202404201000,0.0
17482,202404201010,0.0
17482,202404201020,0.0
17482,202404201030,0.0
17482,202404201040,0.0
17482,202404201050,0.3
17482,202404201100,0.0
17482,202404201110,0.0
17482,202404201120,0.0
17482,202404201130,0.0
17482,202404201140,0.0
17482,202404201150,0.2
17482,202404201200,0.2
17482,202404201210,0.0
17482,202404201220,0.0
17482,202404201230,0.0
17482,202404201240,0.0
17482,202404201250,0.0
17482,202404201300,0.0
17482,202404201310,0.0
17482,202404201320,0.0
17482,202404201330,0.0
17482,202404201340,0.0
17482,202404201350,0.0
17482,202404201400,0.0
17482,202404201410,0.0
17482,202404201420,0.0
17482,202404201430,0.0
17482,202404201440,0.0
17482,202404201450,0.0
17482,202404201500,0.0
17482,202404201510,0.0
17482,202404201520,0.0
17482,202404201530,0.0
17482,202404201540,0.0
17482,202404201550,0.0
17482,202404201600,0.0
17482,202404201610,0.0
17482,202404201620,0.0
17482,202404201630,0.0
17482,202404201640,0.0
17482,202404201650,0.0
17482,202404201700,0.0
17482,202404201710,0.0
17482,202404201720,0.0
17482,202404201730,0.0
17482,202404201740,0.0
17482,202404201750,0.0
17482,202404201800,0.0
17482,202404201810,0.0
17482,202404201820,0.0
17482,202404201830,0.0
17482,202404201840,0.0
17482,202404201850,0.0
17482,202404201900,0.0
17482,202404201910,0.0
17482,202404201920,0.0
17482,202404201930,0.0
17482,202404201940,0.0
17482,202404201950,0.0
17482,202404202000,0.0
17482,202404202010,0.0
17482,202404202020,0.0
17482,202404202030,0.0
17482,202404202040,0.0
17482,202404202050,0.0
17482,202404202100,0.0
17482,202404202110,0.0
17482,202404202120,0.0
17482,202404202130,0.0
17482,202404202140,0.0
17482,202404202150,0.0
17482,202404202200,0.0
17482,202404202210,0.0
17482,202404202220,0.0
17482,202404202230,0.0
17482,202404202240,0.0
17482,202404202250,0.0
17482,202404202300,0.0
17482,202404202310,0.0
17482,202404202320,0.0
17482,202404202330,0.0
17482,202404202340,0.0
17482,202404202350,0.0
3925,202404200000,0.0
3925,202404200010,0.0
3925,202404200020,0.0
3925,202404200030,0.0
3925,202404200040,0.09
3925,202404200050,0.04
3925,202404200100,0.0
3925,202404200110,0.08
3925,202404200120,0.14
3925,202404200130,0.0
3925,202404200140,0.07
3925,202404200150,0.01
3925,202404200200,0.0
3925,202404200210,0.03
3925,202404200220,0.24
3925,202404200230,0.01
3925,202404200240,0.0
3925,202404200250,0.0
3925,202404200300,0.0
3925,202404200310,0.0
3925,202404200320,0.0
3925,202404200330,0.0
3925,202404200340,0.0
3925,202404200350,0.0
3925,202404200400,0.0
3925,202404200410,0.0
3925,202404200420,0.1
3925,202404200430,0.4
3925,202404200440,0.27
3925,202404200450,0.01
3925,202404200500,0.04
3925,202404200510,0.19
3925,202404200520,0.75
3925,202404200530,0.04
3925,202404200540,0.0
3925,202404200550,0.0
3925,202404200600,0.01
3925,202404200610,0.0
3925,202404200620,0.0
3925,202404200630,0.0
3925,202404200640,0.0
3925,202404200650,0.0
3925,202404200700,0.0
3925,202404200710,0.0
3925,202404200720,0.0
3925,202404200730,0.0
3925,202404200740,0.0
3925,202404200750,0.0
3925,202404200800,0.0
3925,202404200810,0.0
3925,202404200820,0.0
3925,202404200830,0.0
3925,202404200840,0.0
3925,202404200850,0.0
3925,202404200900,0.0
3925,202404200910,0.0
3925,202404200920,0.0
3925,202404200930,0.0
3925,202404200940,0.0
3925,202404200950,0.0
3925,202404201000,0.0
3925,202404201010,0.0
3925,202404201020,0.0
3925,202404201030,0.0
3925,202404201040,0.0
3925,202404201050,0.0
3925,202404201100,0.0
3925,202404201110,0.0
3925,202404201120,0.0
3925,202404201130,0.0
3925,202404201140,0.0
3925,202404201150,0.0
3925,202404201200,0.0
3925,202404201210,0.0
3925,202404201220,0.0
3925,202404201230,0.0
3925,202404201240,0.0
3925,202404201250,0.0
3925,202404201300,0.0
3925,202404201310,0.0
3925,202404201320,0.0
3925,202404201330,0.0
3925,202404201340,0.0
3925,202404201350,0.0
3925,202404201400,0.0
3925,202404201410,0.0
3925,202404201420,0.0
3925,202404201430,0.0
3925,202404201440,0.0
3925,202404201450,0.0
3925,202404201500,0.0
3925,202404201510,0.0
3925,202404201520,0.0
3925,202404201530,0.0
3925,202404201540,0.0
3925,202404201550,0.0
3925,202404201600,0.0
3925,202404201610,0.0
3925,202404201620,0.0
3925,202404201630,0.0
3925,202404201640,0.05
3925,202404201650,1.62
3925,202404201700,1.43
3925,202404201710,0.98
3925,202404201720,0.78
3925,202404201730,0.2
3925,202404201740,0.01
3925,202404201750,0.0
3925,202404201800,0.0
3925,202404201810,0.0
3925,202404201820,0.0
3925,202404201830,0.0
3925,202404201840,0.0
